month,day,time,tou,contractKw,loadKw,pvKw,netP10Kw,netP50Kw,netP90Kw,deterministicGridKw,deterministicChargeKw,deterministicDischargeKw,deterministicSoc,robustGridKw,robustChargeKw,robustDischargeKw,robustSoc
1,3,03:15,off,500.0,18.56,0.0,12.08,14.98,51.52,18.56,0.0,0.0,56.68,18.56,0.0,0.0,57.11
1,3,03:30,off,500.0,18.56,0.0,12.51,15.06,57.3,18.56,0.0,0.0,56.68,18.56,0.0,0.0,57.11
1,3,03:45,off,500.0,18.72,0.0,12.24,15.54,49.17,18.72,0.0,0.0,56.68,18.72,0.0,0.0,57.11
1,3,04:00,off,500.0,18.28,0.0,12.22,13.96,53.63,18.28,0.0,0.0,56.68,18.28,0.0,0.0,57.11
1,3,04:15,off,500.0,18.16,0.0,12.21,14.76,57.56,18.16,0.0,0.0,56.68,18.16,0.0,0.0,57.11
1,3,04:30,off,500.0,18.44,0.0,12.72,14.7,46.83,18.44,0.0,0.0,56.68,18.44,0.0,0.0,57.11
1,3,04:45,off,500.0,18.28,0.0,12.59,15.56,55.24,18.28,0.0,0.0,56.68,18.28,0.0,0.0,57.11
1,3,05:00,off,500.0,18.44,0.0,12.34,14.68,50.34,18.44,0.0,0.0,56.68,18.44,0.0,0.0,57.11
1,3,05:15,off,500.0,18.16,0.0,12.2,15.26,42.49,18.16,0.0,0.0,56.68,18.16,0.0,0.0,57.11
1,3,05:30,off,500.0,18.28,0.0,12.2,14.26,52.68,18.28,0.0,0.0,56.68,18.28,0.0,0.0,57.11
1,3,05:45,off,500.0,18.28,0.0,12.2,13.76,48.51,18.28,0.0,0.0,56.68,18.28,0.0,0.0,57.11
1,3,06:00,sat_semi,450.0,18.28,0.0,12.2,14.6,42.24,3.32,0.0,14.96,55.69,18.28,0.0,0.0,57.11
1,3,06:15,sat_semi,450.0,18.56,0.0,10.06,15.04,54.06,4.32,0.0,14.24,54.76,18.56,0.0,0.0,57.11
1,3,06:30,sat_semi,450.0,18.28,0.0,6.8,14.82,52.53,5.88,0.0,12.4,53.94,18.28,0.0,0.0,57.11
1,3,06:45,sat_semi,450.0,18.44,0.0,-0.64,13.9,44.77,3.32,0.0,15.12,52.94,18.44,0.0,0.0,57.11
1,3,07:00,sat_semi,450.0,18.16,0.0,-24.36,12.7,50.27,4.04,0.0,14.12,52.02,18.16,0.0,0.0,57.11
1,3,07:15,sat_semi,450.0,17.84,0.0,-47.67,13.26,44.81,4.32,0.0,13.52,51.13,17.84,0.0,0.0,57.11
1,3,07:30,sat_semi,450.0,24.48,0.0,-71.77,12.71,40.64,12.18,0.0,12.3,50.32,24.48,0.0,0.0,57.11
1,3,07:45,sat_semi,450.0,31.68,0.0,-101.93,16.25,56.71,26.63,0.0,5.05,49.99,31.68,0.0,0.0,57.11
1,3,08:00,sat_semi,450.0,38.32,1.9,-128.43,14.68,44.42,36.42,0.0,0.0,49.99,36.42,0.0,0.0,57.11
1,3,08:15,sat_semi,450.0,148.04,1.97,-147.84,139.7,225.6,146.07,0.0,0.0,49.99,146.07,0.0,0.0,57.11
1,3,08:30,sat_semi,450.0,298.36,3.94,-164.24,208.51,464.66,294.42,0.0,0.0,49.99,294.42,0.0,0.0,57.11
1,3,08:45,sat_semi,450.0,437.92,4.08,-182.48,201.43,465.46,433.84,0.0,0.0,49.99,433.84,0.0,0.0,57.11
1,3,09:00,sat_semi,450.0,420.32,7.41,-199.19,272.24,381.42,412.91,0.0,0.0,49.99,412.91,0.0,0.0,57.11
1,3,09:15,sat_semi,450.0,487.16,7.48,-204.95,256.34,434.82,479.68,0.0,0.0,49.99,479.68,0.0,0.0,57.11
1,3,09:30,sat_semi,450.0,457.92,7.96,-213.6,220.36,491.02,449.96,0.0,0.0,49.99,449.96,0.0,0.0,57.11
1,3,09:45,sat_semi,450.0,296.8,8.57,-220.53,191.63,458.68,288.23,0.0,0.0,49.99,288.23,0.0,0.0,57.11
1,3,10:00,sat_semi,450.0,217.28,10.13,-227.25,213.66,464.1,207.15,0.0,0.0,49.99,207.15,0.0,0.0,57.11
1,3,10:15,sat_semi,450.0,300.68,9.72,-231.6,228.24,479.12,290.96,0.0,0.0,49.99,290.96,0.0,0.0,57.11
1,3,10:30,sat_semi,450.0,232.28,10.54,-239.79,232.48,443.79,221.74,0.0,0.0,49.99,221.74,0.0,0.0,57.11
1,3,10:45,sat_semi,450.0,268.12,9.66,-240.57,233.05,491.29,258.46,0.0,0.0,49.99,258.46,0.0,0.0,57.11
1,3,11:00,off,500.0,298.36,9.32,-240.38,190.39,432.38,289.04,0.0,0.0,49.99,289.04,0.0,0.0,57.11
1,3,11:15,off,500.0,230.24,7.41,-236.98,150.46,493.07,222.83,0.0,0.0,49.99,222.83,0.0,0.0,57.11
1,3,11:30,off,500.0,314.48,6.94,-234.81,176.66,466.26,307.54,0.0,0.0,49.99,307.54,0.0,0.0,57.11
1,3,11:45,off,500.0,276.64,8.91,-218.35,227.34,481.77,267.73,0.0,0.0,49.99,267.73,0.0,0.0,57.11
1,3,12:00,off,500.0,296.2,8.57,-202.66,206.7,414.13,287.63,0.0,0.0,49.99,287.63,0.0,0.0,57.11
1,3,12:15,off,500.0,45.08,6.94,-188.37,11.89,43.22,38.14,0.0,0.0,49.99,38.14,0.0,0.0,57.11
1,3,12:30,off,500.0,32.84,4.69,-173.93,7.68,35.12,28.15,0.0,0.0,49.99,28.15,0.0,0.0,57.11
1,3,12:45,off,500.0,32.56,5.37,-155.41,7.68,33.44,27.44,0.25,0.0,50.0,27.19,0.0,0.0,57.11
1,3,13:00,off,500.0,30.8,5.37,-131.7,9.41,33.28,25.43,0.0,0.0,50.0,25.43,0.0,0.0,57.11
1,3,13:15,off,500.0,205.04,2.65,-112.29,144.87,228.83,202.39,0.0,0.0,50.0,202.39,0.0,0.0,57.11
1,3,13:30,off,500.0,210.8,1.36,-95.91,231.86,393.7,209.44,0.0,0.0,50.0,209.44,0.0,0.0,57.11
1,3,13:45,off,500.0,223.36,1.29,-80.4,197.5,511.43,222.07,0.0,0.0,50.0,222.07,0.0,0.0,57.11
1,3,14:00,sat_semi,450.0,228.8,0.82,-74.44,210.23,454.78,227.98,0.0,0.0,50.0,227.98,0.0,0.0,57.11
1,3,14:15,sat_semi,450.0,306.28,0.41,-37.63,194.96,523.67,305.87,0.0,0.0,50.0,305.87,0.0,0.0,57.11
1,3,14:30,sat_semi,450.0,244.52,0.0,-26.72,213.98,464.44,244.52,0.0,0.0,50.0,244.52,0.0,0.0,57.11
1,3,14:45,sat_semi,450.0,266.96,0.0,-37.66,184.68,479.23,266.96,0.0,0.0,50.0,266.96,0.0,0.0,57.11
1,3,15:00,sat_semi,450.0,223.2,0.0,-37.56,194.9,446.43,223.2,0.0,0.0,50.0,223.2,0.0,0.0,57.11
1,3,15:15,sat_semi,450.0,229.84,0.0,-10.83,189.78,486.16,229.84,0.0,0.0,50.0,199.69,0.0,30.15,55.13
1,3,15:30,sat_semi,450.0,285.12,0.0,5.59,215.64,342.6,285.12,0.0,0.0,50.0,285.12,0.0,0.0,55.13
1,3,15:45,sat_semi,450.0,292.6,0.0,12.57,190.3,479.02,292.6,0.0,0.0,50.0,275.01,0.0,17.59,53.97
1,3,16:00,sat_semi,450.0,275.92,0.0,14.74,195.92,469.22,275.92,0.0,0.0,50.0,272.73,0.0,3.19,53.76
1,3,16:15,sat_semi,450.0,340.0,0.0,13.89,202.1,440.29,340.0,0.0,0.0,50.0,340.0,0.0,0.0,53.76
1,3,16:30,sat_semi,450.0,466.12,0.0,13.62,210.82,392.83,466.12,0.0,0.0,50.0,466.12,0.0,0.0,53.76
1,3,16:45,sat_semi,450.0,474.48,0.0,13.21,168.34,518.27,474.48,0.0,0.0,50.0,417.29,0.0,57.19,50.0
1,3,17:00,sat_semi,450.0,420.2,0.0,13.36,152.42,394.55,420.2,0.0,0.0,50.0,420.2,0.0,0.0,50.0
1,3,17:15,sat_semi,450.0,562.04,0.0,13.37,132.76,421.95,562.04,0.0,0.0,50.0,562.04,0.0,0.0,50.0
1,3,17:30,sat_semi,450.0,456.04,0.0,13.24,119.66,463.56,456.04,0.0,0.0,50.0,456.04,0.0,0.0,50.0
1,3,17:45,sat_semi,450.0,503.84,0.0,13.24,77.98,296.84,503.84,0.0,0.0,50.0,503.84,0.0,0.0,50.0
1,3,18:00,sat_semi,450.0,294.48,0.0,12.96,42.34,201.38,294.48,0.0,0.0,50.0,294.48,0.0,0.0,50.0
1,3,18:15,sat_semi,450.0,144.88,0.0,12.52,24.68,288.82,144.88,0.0,0.0,50.0,144.88,0.0,0.0,50.0
1,3,18:30,sat_semi,450.0,159.28,0.0,12.52,21.46,357.57,159.28,0.0,0.0,50.0,159.28,0.0,0.0,50.0
1,3,18:45,sat_semi,450.0,148.32,0.0,13.59,21.96,351.82,148.32,0.0,0.0,50.0,148.32,0.0,0.0,50.0
1,3,19:00,sat_semi,450.0,171.92,0.0,14.42,20.6,311.13,171.92,0.0,0.0,50.0,171.92,0.0,0.0,50.0
1,3,19:15,sat_semi,450.0,151.76,0.0,15.95,19.3,354.98,151.76,0.0,0.0,50.0,151.76,0.0,0.0,50.0
1,3,19:30,sat_semi,450.0,158.84,0.0,15.05,19.14,391.74,158.84,0.0,0.0,50.0,158.84,0.0,0.0,50.0
1,3,19:45,sat_semi,450.0,172.8,0.0,12.8,19.3,428.36,172.8,0.0,0.0,50.0,172.8,0.0,0.0,50.0
1,3,20:00,sat_semi,450.0,149.32,0.0,13.1,19.08,490.59,149.32,0.0,0.0,50.0,149.32,0.0,0.0,50.0
1,3,20:15,sat_semi,450.0,164.0,0.0,13.24,19.16,518.85,164.0,0.0,0.0,50.0,164.0,0.0,0.0,50.0
1,3,20:30,sat_semi,450.0,149.2,0.0,12.96,19.08,476.01,149.2,0.0,0.0,50.0,149.2,0.0,0.0,50.0
1,3,20:45,sat_semi,450.0,130.88,0.0,12.96,19.3,489.04,130.88,0.0,0.0,50.0,130.88,0.0,0.0,50.0
1,3,21:00,sat_semi,450.0,39.32,0.0,13.12,19.22,340.73,39.32,0.0,0.0,50.0,39.32,0.0,0.0,50.0
1,3,21:15,sat_semi,450.0,31.84,0.0,12.8,19.08,417.29,31.84,0.0,0.0,50.0,31.84,0.0,0.0,50.0
1,3,21:30,sat_semi,450.0,21.76,0.0,14.7,17.2,335.3,21.76,0.0,0.0,50.0,21.76,0.0,0.0,50.0
1,3,21:45,sat_semi,450.0,20.44,0.0,13.49,17.06,397.44,20.44,0.0,0.0,50.0,20.44,0.0,0.0,50.0
1,3,22:00,sat_semi,450.0,20.72,0.0,13.12,16.98,289.25,20.72,0.0,0.0,50.0,20.72,0.0,0.0,50.0
1,3,22:15,sat_semi,450.0,19.88,0.0,12.52,16.28,233.51,19.88,0.0,0.0,50.0,19.88,0.0,0.0,50.0
1,3,22:30,sat_semi,450.0,19.0,0.0,12.46,17.72,408.96,19.0,0.0,0.0,50.0,19.0,0.0,0.0,50.0
1,3,22:45,sat_semi,450.0,18.56,0.0,12.51,19.86,370.0,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,3,23:00,sat_semi,450.0,18.56,0.0,12.37,17.78,421.48,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,3,23:15,sat_semi,450.0,18.88,0.0,12.2,15.92,380.88,18.88,0.0,0.0,50.0,18.88,0.0,0.0,50.0
1,3,23:30,sat_semi,450.0,18.44,0.0,12.36,15.84,421.7,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,3,23:45,sat_semi,450.0,18.28,0.0,13.62,15.84,290.07,18.28,0.0,0.0,50.0,18.28,0.0,0.0,50.0
1,4,00:00,off,500.0,18.56,0.0,12.64,16.56,257.9,18.56,0.0,-0.0,50.0,18.56,0.0,0.0,50.0
1,4,00:15,off,500.0,18.44,0.0,12.21,17.78,264.98,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,00:30,off,500.0,18.56,0.0,12.08,15.76,422.2,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,00:45,off,500.0,18.56,0.0,12.4,15.34,395.3,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,01:00,off,500.0,18.44,0.0,14.23,15.4,419.76,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,01:15,off,500.0,18.44,0.0,13.55,15.2,400.32,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,01:30,off,500.0,18.44,0.0,12.4,15.2,250.67,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,01:45,off,500.0,18.72,0.0,12.37,14.9,95.89,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,4,02:00,off,500.0,18.56,0.0,12.62,15.04,56.66,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,02:15,off,500.0,18.44,0.0,12.61,14.9,55.84,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,02:30,off,500.0,18.56,0.0,12.49,15.28,58.02,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,02:45,off,500.0,18.44,0.0,12.87,15.84,57.18,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,03:00,off,500.0,18.72,0.0,12.64,15.92,50.49,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,4,03:15,off,500.0,18.72,0.0,12.08,14.96,51.92,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,4,03:30,off,500.0,18.44,0.0,12.4,15.7,58.1,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,03:45,off,500.0,18.44,0.0,12.24,15.2,49.42,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,04:00,off,500.0,18.72,0.0,12.22,14.18,54.14,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,4,04:15,off,500.0,18.44,0.0,12.07,14.04,58.2,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,04:30,off,500.0,18.56,0.0,12.61,14.68,46.97,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,04:45,off,500.0,18.56,0.0,13.74,14.76,60.18,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,05:00,off,500.0,18.44,0.0,12.2,14.6,56.93,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,05:15,off,500.0,18.44,0.0,12.05,13.9,49.47,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,05:30,off,500.0,18.56,0.0,12.05,13.96,59.67,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,05:45,off,500.0,18.44,0.0,11.94,13.9,52.94,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,06:00,off,500.0,18.44,0.0,12.2,14.6,43.03,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,06:15,off,500.0,18.44,0.0,12.02,15.54,52.47,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,4,06:30,off,500.0,18.56,0.0,11.84,15.64,50.23,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,06:45,off,500.0,18.28,0.0,9.26,14.68,44.48,18.28,0.0,0.0,50.0,18.28,0.0,0.0,50.0
1,4,07:00,off,500.0,18.56,0.0,2.43,14.4,51.42,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,07:15,off,500.0,18.16,0.0,-5.46,13.97,46.53,18.16,0.0,0.0,50.0,18.16,0.0,0.0,50.0
1,4,07:30,off,500.0,21.44,0.0,-8.34,13.81,41.15,21.44,0.0,0.0,50.0,21.44,0.0,0.0,50.0
1,4,07:45,off,500.0,28.24,0.0,-12.24,20.49,58.69,28.24,0.0,0.0,50.0,28.24,0.0,0.0,50.0
1,4,08:00,off,500.0,31.24,1.43,-18.67,23.36,39.28,29.81,0.0,0.0,50.0,29.81,0.0,0.0,50.0
1,4,08:15,off,500.0,332.92,3.33,-17.35,136.76,227.44,329.59,0.0,0.0,50.0,329.59,0.0,0.0,50.0
1,4,08:30,off,500.0,544.76,4.69,-19.32,223.11,468.02,540.07,0.0,0.0,50.0,540.07,0.0,0.0,50.0
1,4,08:45,off,500.0,433.16,20.4,-21.45,187.72,474.58,412.76,0.0,0.0,50.0,412.76,0.0,0.0,50.0
1,4,09:00,off,500.0,524.72,6.87,-22.63,209.58,365.55,517.85,0.0,0.0,50.0,517.85,0.0,0.0,50.0
1,4,09:15,off,500.0,544.16,10.06,-26.09,237.4,434.88,534.1,0.0,0.0,50.0,534.1,0.0,0.0,50.0
1,4,09:30,off,500.0,512.08,22.58,-24.97,237.97,491.69,489.5,0.0,0.0,50.0,489.5,0.0,0.0,50.0
1,4,09:45,off,500.0,531.36,7.89,-31.58,242.63,456.56,523.47,0.0,0.0,50.0,523.47,0.0,0.0,50.0
1,4,10:00,off,500.0,445.96,1.97,-26.33,199.75,469.49,443.99,0.0,0.0,50.0,443.99,0.0,0.0,50.0
1,4,10:15,off,500.0,499.12,4.62,-25.78,208.7,437.05,494.5,0.0,0.0,50.0,494.5,0.0,0.0,50.0
1,4,10:30,off,500.0,386.64,29.92,-38.94,200.44,360.07,356.72,0.0,0.0,50.0,356.72,0.0,0.0,50.0
1,4,10:45,off,500.0,515.24,23.73,-39.91,246.49,402.72,491.51,0.0,0.0,50.0,491.51,0.0,0.0,50.0
1,4,11:00,off,500.0,313.48,18.7,-28.71,246.39,457.0,294.78,0.0,0.0,50.0,294.78,0.0,0.0,50.0
1,4,11:15,off,500.0,419.2,31.14,-33.63,252.03,558.03,388.06,0.0,0.0,50.0,388.06,0.0,0.0,50.0
1,4,11:30,off,500.0,527.32,15.16,-29.24,255.75,465.74,512.16,0.0,0.0,50.0,512.16,0.0,0.0,50.0
1,4,11:45,off,500.0,452.44,16.66,-34.15,213.36,480.85,435.78,0.0,0.0,50.0,435.78,0.0,0.0,50.0
1,4,12:00,off,500.0,512.2,11.02,-30.31,181.65,416.15,501.18,0.0,0.0,50.0,501.18,0.0,0.0,50.0
1,4,12:15,off,500.0,56.6,8.16,-27.72,11.14,76.85,48.44,0.0,0.0,50.0,48.44,0.0,0.0,50.0
1,4,12:30,off,500.0,31.4,7.48,-23.49,5.53,31.23,23.92,0.0,0.0,50.0,23.92,0.0,0.0,50.0
1,4,12:45,off,500.0,28.08,2.86,-40.72,11.21,31.99,25.22,0.0,0.0,50.0,25.22,0.0,0.0,50.0
1,4,13:00,off,500.0,30.52,3.94,-16.88,9.02,33.25,26.58,0.0,0.0,50.0,26.58,0.0,0.0,50.0
1,4,13:15,off,500.0,313.48,3.06,-8.12,135.3,291.15,310.42,0.0,0.0,50.0,310.42,0.0,0.0,50.0
1,4,13:30,off,500.0,541.72,2.52,-6.25,220.74,474.59,539.2,0.0,0.0,50.0,539.2,0.0,0.0,50.0
1,4,13:45,off,500.0,420.48,6.66,-7.1,222.98,513.15,413.82,0.0,0.0,50.0,413.82,0.0,0.0,50.0
1,4,14:00,off,500.0,482.4,3.13,-3.82,220.38,531.24,479.27,0.0,0.0,50.0,479.27,0.0,0.0,50.0
1,4,14:15,off,500.0,471.88,0.48,-2.11,194.91,596.72,471.4,0.0,0.0,50.0,471.4,0.0,0.0,50.0
1,4,14:30,off,500.0,487.72,0.0,-2.78,230.76,569.02,487.72,0.0,0.0,50.0,487.72,0.0,0.0,50.0
1,4,14:45,off,500.0,484.28,0.0,3.71,201.54,444.22,484.28,0.0,0.0,50.0,484.28,0.0,0.0,50.0
1,4,15:00,off,500.0,461.68,0.0,6.24,199.63,580.88,461.68,0.0,0.0,50.0,461.68,0.0,0.0,50.0
1,4,15:15,off,500.0,461.96,0.0,10.06,210.87,479.28,461.96,0.0,0.0,50.0,461.96,0.0,0.0,50.0
1,4,15:30,off,500.0,407.68,0.0,12.23,256.76,526.23,407.68,0.0,0.0,50.0,407.68,0.0,0.0,50.0
1,4,15:45,off,500.0,552.24,0.0,13.11,222.92,539.93,552.24,0.0,0.0,50.0,552.24,0.0,0.0,50.0
1,4,16:00,off,500.0,475.76,0.0,13.88,227.24,509.29,475.76,0.0,0.0,50.0,475.76,0.0,0.0,50.0
1,4,16:15,off,500.0,577.16,0.0,13.89,232.28,560.31,577.16,0.0,0.0,50.0,577.16,0.0,0.0,50.0
1,4,16:30,off,500.0,353.08,0.0,14.42,239.18,461.38,353.08,0.0,0.0,50.0,353.08,0.0,0.0,50.0
1,4,16:45,off,500.0,479.96,0.0,13.21,224.44,548.87,479.96,0.0,0.0,50.0,479.96,0.0,0.0,50.0
1,4,17:00,off,500.0,390.52,0.0,13.36,223.56,505.76,390.52,0.0,0.0,50.0,390.52,0.0,0.0,50.0
1,4,17:15,off,500.0,522.44,0.0,13.88,240.4,517.96,522.44,0.0,0.0,50.0,522.44,0.0,0.0,50.0
1,4,17:30,off,500.0,488.16,0.0,15.98,182.38,414.17,488.16,0.0,0.0,50.0,488.16,0.0,0.0,50.0
1,4,17:45,off,500.0,172.24,0.0,13.78,130.4,409.2,172.24,0.0,0.0,50.0,172.24,0.0,0.0,50.0
1,4,18:00,off,500.0,261.52,0.0,12.96,103.1,395.24,261.52,0.0,0.0,50.0,261.52,0.0,0.0,50.0
1,4,18:15,off,500.0,158.84,0.0,13.06,22.9,256.67,158.84,0.0,0.0,50.0,158.84,0.0,0.0,50.0
1,4,18:30,off,500.0,206.36,0.0,12.92,19.94,422.62,206.36,0.0,0.0,50.0,206.36,0.0,0.0,50.0
1,4,18:45,off,500.0,185.6,0.0,13.34,20.0,324.46,185.6,0.0,0.0,50.0,185.6,0.0,0.0,50.0
1,4,19:00,off,500.0,268.72,0.0,13.23,19.8,374.09,268.72,0.0,0.0,50.0,268.72,0.0,0.0,50.0
1,4,19:15,off,500.0,213.56,0.0,13.36,20.44,303.42,213.56,0.0,0.0,50.0,213.56,0.0,0.0,50.0
1,4,19:30,off,500.0,210.96,0.0,13.36,22.32,266.82,210.96,0.0,0.0,50.0,210.96,0.0,0.0,50.0
1,4,19:45,off,500.0,279.36,0.0,13.2,22.04,331.42,279.36,0.0,0.0,50.0,279.36,0.0,0.0,50.0
1,4,20:00,off,500.0,204.64,0.0,13.36,19.58,259.25,204.64,0.0,0.0,50.0,204.64,0.0,0.0,50.0
1,4,20:15,off,500.0,258.32,0.0,13.24,19.64,412.83,258.32,0.0,0.0,50.0,258.32,0.0,0.0,50.0
1,4,20:30,off,500.0,277.2,0.0,13.21,19.66,292.23,277.2,0.0,0.0,50.0,277.2,0.0,0.0,50.0
1,4,20:45,off,500.0,186.48,0.0,13.36,19.74,226.85,186.48,0.0,0.0,50.0,186.48,0.0,0.0,50.0
1,4,21:00,off,500.0,144.88,0.0,13.37,19.72,398.4,144.88,0.0,0.0,50.0,144.88,0.0,0.0,50.0
1,4,21:15,off,500.0,33.12,0.0,14.24,19.8,322.43,33.12,0.0,0.0,50.0,33.12,0.0,0.0,50.0
1,4,21:30,off,500.0,24.32,0.0,15.2,17.64,332.45,24.32,0.0,0.0,50.0,24.32,0.0,0.0,50.0
1,4,21:45,off,500.0,21.04,0.0,13.49,16.56,387.86,21.04,0.0,0.0,50.0,21.04,0.0,0.0,50.0
1,4,22:00,off,500.0,20.6,0.0,13.12,16.92,253.25,20.6,0.0,0.0,50.0,20.6,0.0,0.0,50.0
1,4,22:15,off,500.0,20.16,0.0,12.52,15.84,328.12,20.16,0.0,0.0,50.0,20.16,0.0,0.0,50.0
1,4,22:30,off,500.0,19.28,0.0,12.36,15.76,330.7,19.28,0.0,0.0,50.0,19.28,0.0,0.0,50.0
1,4,22:45,off,500.0,19.0,0.0,12.4,15.48,239.5,19.0,0.0,0.0,50.0,19.0,0.0,0.0,50.0
1,4,23:00,off,500.0,19.16,0.0,12.37,15.7,401.28,19.16,0.0,0.0,50.0,19.16,0.0,0.0,50.0
1,4,23:15,off,500.0,18.56,0.0,12.2,15.54,366.48,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,23:30,off,500.0,18.56,0.0,11.96,15.4,357.01,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,4,23:45,off,500.0,18.44,0.0,13.48,15.48,380.0,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,5,00:00,off,500.0,16.56,0.0,12.38,16.5,418.6,16.56,0.0,0.0,50.0,16.56,0.0,0.0,50.0
1,5,00:15,off,500.0,18.88,0.0,12.21,15.9,339.6,18.88,0.0,0.0,50.0,18.88,0.0,0.0,50.0
1,5,00:30,off,500.0,18.72,0.0,12.08,16.12,320.21,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,5,00:45,off,500.0,18.72,0.0,12.51,16.0,308.47,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,5,01:00,off,500.0,18.88,0.0,12.68,16.0,362.23,18.88,0.0,0.0,50.0,18.88,0.0,0.0,50.0
1,5,01:15,off,500.0,18.72,0.0,12.4,16.0,315.94,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,5,01:30,off,500.0,18.72,0.0,12.4,16.2,141.16,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,5,01:45,off,500.0,18.44,0.0,12.08,16.2,81.92,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,5,02:00,off,500.0,18.44,0.0,12.37,16.14,58.46,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,5,02:15,off,500.0,18.56,0.0,12.21,16.48,55.98,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,5,02:30,off,500.0,18.56,0.0,12.38,16.56,57.38,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,5,02:45,off,500.0,18.72,0.0,12.48,16.26,56.53,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,5,03:00,off,500.0,18.56,0.0,12.38,15.92,49.95,18.56,0.0,0.0,50.0,18.56,0.0,0.0,50.0
1,5,03:15,off,500.0,18.44,0.0,12.48,15.68,51.52,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,5,03:30,off,500.0,18.72,0.0,12.4,15.26,57.3,18.72,0.0,0.0,50.0,18.72,0.0,0.0,50.0
1,5,03:45,off,500.0,18.44,0.0,12.49,16.2,49.17,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,5,04:00,off,500.0,18.88,0.0,12.37,15.4,53.63,18.88,0.0,0.0,50.0,18.88,0.0,0.0,50.0
1,5,04:15,off,500.0,18.44,0.0,12.46,15.78,57.56,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,5,04:30,off,500.0,18.44,0.0,12.61,15.06,46.83,18.44,0.0,0.0,50.0,18.44,0.0,0.0,50.0
1,5,04:45,off,500.0,18.44,0.0,12.59,13.9,58.48,92.12,73.68,0.0,54.37,18.44,0.0,0.0,50.0
1,5,05:00,off,500.0,18.44,0.0,12.45,13.82,55.24,218.44,200.0,0.0,66.25,92.12,73.68,0.0,54.37
1,5,05:15,off,500.0,18.72,0.0,12.34,13.46,47.92,18.72,0.0,0.0,66.25,218.72,200.0,0.0,66.25
1,5,05:30,off,500.0,18.56,0.0,12.34,13.68,58.12,218.56,200.0,0.0,78.12,218.56,200.0,0.0,78.12
1,5,05:45,off,500.0,18.28,0.0,12.34,14.92,49.81,218.28,200.0,0.0,90.0,218.28,200.0,0.0,90.0
1,5,06:00,semi,450.0,18.56,0.0,12.34,15.48,42.24,18.56,0.0,0.0,90.0,1.44,0.0,17.12,88.87
1,5,06:15,semi,450.0,18.44,0.0,12.02,14.46,52.87,18.44,0.0,0.0,90.0,4.2,0.0,14.24,87.94
